stop_id,stop_type_id,stop_type_name,start_at,ends_at,duration_minutes
33df87ae-a39b-4b30-ba18-1aeacd6af31a,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-20T11:35:00,2025-01-20T11:51:42.649341,16.7
7d2c4940-a04d-4d38-9df0-b3d3ff5c03b4,a759c756-9ed0-4a00-8c9f-79f3b4bf4c0a,Temperature Zone Deviation,2025-01-20T12:15:00,2025-01-20T12:23:22.466658,8.4
d95838fc-f143-4028-b4ac-98cf1ab9e850,4ff8deef-be87-40bf-adb9-8f2e102c1f23,Gearbox Maintenance,2025-01-20T13:52:00,2025-01-21T14:39:02.886751,1487.0
40b36791-a119-49c4-8527-c9b4768c7dea,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-21T15:09:00,2025-01-21T15:10:35.688553,1.6
a4119f5f-b072-4887-9527-36b0ff0b737d,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-21T15:12:00,2025-01-21T15:16:02.719749,4.0
e585f4ed-2d8c-41fe-83c8-f74dfbc3a241,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-21T15:24:00,2025-01-21T15:29:14.168353,5.2
57b0d371-33df-4ba5-a7fd-f796587aafb2,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-21T17:19:00,2025-01-21T17:30:39.248167,11.7
e491a8b9-019b-4a6d-b1ea-01b32a4317cf,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-21T17:41:00,2025-01-21T17:50:35.538979,9.6
47ad9b58-984a-4885-a73e-8f3ea45357ca,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-21T18:44:00,2025-01-21T18:59:47.649084,15.8
7a9b2970-f863-43c0-abfd-b32e3d6a9b44,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-21T20:09:00,2025-01-21T20:13:44.538397,4.7
60414286-4274-4633-9195-f4ea1ef387a7,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-21T20:59:00,2025-01-21T21:17:03.948763,18.1
30db68fd-da23-406a-b6cf-350198e1e574,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-21T23:37:00,2025-01-21T23:56:58.227199,20.0
d1189b66-4842-4b45-814d-fe8027ba6770,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-22T02:00:00,2025-01-22T02:10:32.653795,10.5
3c594c43-95f4-4a15-aca6-989a5af62ecf,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T02:16:00,2025-01-22T02:27:45.032113,11.8
9909eed4-185e-4ec6-b3b2-f0f8e3bdfbf8,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T04:47:00,2025-01-22T04:49:57.617920,3.0
b4dc32c7-496b-4e21-8bd9-10c7546fb677,f1024d23-09ec-46e6-8cbd-e026c6c19294,Material Contamination,2025-01-22T06:01:00,2025-01-22T06:25:08.205116,24.1
026bc357-f011-4956-9846-c30f7beb6f7e,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T08:28:00,2025-01-22T08:41:21.578185,13.4
22d222be-e3d4-4d63-b12e-abfa9135f3db,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-22T08:59:00,2025-01-22T09:09:44.700386,10.7
e63871b8-f892-442b-8cc2-24af98fc0f5f,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-22T09:15:00,2025-01-22T09:26:47.998401,11.8
6ddd0e89-36f2-4fe5-8265-91aa547a9268,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T09:55:00,2025-01-22T09:59:01.609695,4.0
821061eb-485a-4486-ba3b-8a4dd4e8df73,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T10:00:00,2025-01-22T10:08:44.589499,8.7
b690a600-6226-45a4-a728-bf33ce070190,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-22T11:44:00,2025-01-22T11:44:57.702579,1.0
f2d39e82-be95-4751-89f6-f12546932986,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-22T13:16:00,2025-01-22T13:35:26.648391,19.4
a6242d98-c755-448b-a962-aff20460f86a,a759c756-9ed0-4a00-8c9f-79f3b4bf4c0a,Temperature Zone Deviation,2025-01-22T14:09:00,2025-01-22T14:14:03.237538,5.1
a49b8cb4-9e97-407e-8e44-0edd448a6009,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-22T15:48:00,2025-01-22T15:48:57.737435,1.0
df5ff630-e671-44c7-a732-240ec39378f3,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-22T17:20:00,2025-01-22T17:24:23.228035,4.4
1a5623f3-3ec5-4d16-92b9-183a0e933d7f,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-22T18:41:00,2025-01-22T18:44:16.030152,3.3
6cb20ea5-e8e3-43da-9260-69ed2fa3b552,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-22T19:41:00,2025-01-22T20:07:17.965710,26.3
3bf17f46-de48-416b-92e4-f1b1c384123d,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-22T20:10:00,2025-01-22T20:45:41.543159,35.7
e10e27ce-1afc-4471-ac5c-5676b4c7b09c,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-22T20:49:00,2025-01-22T21:03:12.030558,14.2
0f254023-3ce7-43fa-8c10-06804063208f,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T22:26:00,2025-01-22T22:41:39.668784,15.7
8d057c99-ef50-4a7f-8600-fe7e7533848a,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-22T23:57:00,2025-01-23T00:00:10.129342,3.2
9007d97f-4364-48fa-93c6-4a2d14020f75,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-23T00:06:00,2025-01-23T00:22:18.150151,16.3
38bc88be-69fc-4094-a086-654547f8dcee,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-23T01:18:00,2025-01-23T01:28:27.206317,10.5
458ab59f-4239-4d16-93b4-51e2af2dd061,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-23T02:38:00,2025-01-23T02:43:26.140315,5.4
f0e93117-d67b-4d72-b93b-08974a1d66d0,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-23T10:01:00,2025-01-23T10:12:03.278142,11.1
a39d4c60-c351-48bd-b65b-f116fd9a0789,dfc5fa17-0fda-4bd6-9258-2d93df449f8f,Material Changeover,2025-01-23T13:25:00,2025-01-23T14:08:29.524939,43.5
a3d0d0bb-0673-4903-8242-c6a65fb4e49c,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-23T15:38:00,2025-01-23T16:04:01.797470,26.0
6e782da7-4896-43dd-9e9a-48f6268084ef,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-23T17:05:00,2025-01-23T17:14:58.147998,10.0
7acedc55-86e9-46ec-8c70-821ea12d888c,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-23T17:45:00,2025-01-23T17:47:23.607532,2.4
364c9d5a-d477-4f5d-9c8a-caaeb9f4b2cc,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-23T18:44:00,2025-01-23T18:56:28.489894,12.5
2eae4c74-e3ca-4289-a3ea-067a1379f79b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-23T20:13:00,2025-01-23T20:39:08.307964,26.1
de023724-a1b3-41f8-87c4-adfdf7fa0b5d,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-23T22:07:00,2025-01-23T22:10:26.722186,3.4
bc15f621-cc3b-4e98-9c35-f2d44dfa2a81,f1024d23-09ec-46e6-8cbd-e026c6c19294,Material Contamination,2025-01-23T23:00:00,2025-01-23T23:14:42.248753,14.7
ac33226e-7fd1-4df7-babb-ebdd412b497b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-24T00:25:00,2025-01-24T00:44:30.548731,19.5
29058beb-3a37-4ca6-a2b4-ad16ca004b4b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-24T00:46:00,2025-01-24T01:10:32.045048,24.5
7a699585-b471-4f8a-9234-49e2b4278d48,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-24T01:39:00,2025-01-24T01:44:29.460839,5.5
97abb7e4-ea08-4f4e-bfe8-8193e08f96ae,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-24T01:50:00,2025-01-24T02:00:45.728422,10.8
a1def4c8-9306-41ba-8666-56febc4df05f,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-24T05:40:00,2025-01-24T05:45:09.202043,5.2
88b0ad1a-4228-4b5a-b26d-1a329e2dae2b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-24T05:50:00,2025-01-24T05:57:00.657578,7.0
1c3bc217-7075-4010-9681-a51bcd9a395f,43e0f14d-c79c-47b5-9402-ef93f6e407b0,Screen Pack Change,2025-01-24T06:23:00,2025-01-24T06:37:53.019453,14.9
2b259c19-4df8-4031-b07e-b42a3fee586b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-24T07:36:00,2025-01-24T07:40:05.730006,4.1
ea89189f-3580-4940-be7c-24672c7121ef,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-24T07:44:00,2025-01-24T07:54:02.005021,10.0
c184c4a9-dff0-4fea-801d-aeea2ad11ac1,43e0f14d-c79c-47b5-9402-ef93f6e407b0,Screen Pack Change,2025-01-24T09:05:00,2025-01-24T10:17:15.072248,72.3
110ca53c-6b8f-423f-9926-89387d7f0124,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-24T12:34:00,2025-01-24T12:35:46.468635,1.8
11d58b2a-0c43-4713-a525-3e7b7a19ede9,d0f0c31b-9368-4155-9ad9-b8a9f4755b88,Vacuum System Maintenance,2025-01-24T12:58:00,2025-01-24T14:43:55.752193,105.9
8aff6926-24f8-4f01-b57c-8a9e17fb0dc4,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-24T15:12:00,2025-01-24T15:12:56.257250,0.9
f33ffd8a-cec4-48f1-a09e-7fa12c588da0,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-24T20:54:00,2025-01-24T21:00:14.396638,6.2
94891b0a-81c7-4175-9918-ca006aa9b92f,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-24T21:36:00,2025-01-24T21:37:35.596904,1.6
3b3d2d15-593f-4f60-a9dd-5bd90084febd,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-24T22:08:00,2025-01-24T22:13:51.832910,5.9
0c069861-f79b-48d4-a28e-c73473bd177a,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-24T22:20:00,2025-01-24T22:21:07.570442,1.1
467c95d0-86d5-4219-ac35-ce3606bb24de,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-25T00:02:00,2025-01-25T00:02:00.052914,0.0
2ed1446e-58b7-40b6-98de-6b8b8ef33fa6,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T01:40:00,2025-01-25T01:49:17.330397,9.3
b9414164-1716-4bb3-ac45-f2f54c5f8db0,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-25T03:34:00,2025-01-25T03:38:46.132076,4.8
696d5a5a-d256-4811-ab01-cd0d1f48c0d0,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-25T03:59:00,2025-01-25T03:59:56.180815,0.9
0efed024-81a7-4c42-b8a2-9ad59d78a417,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T04:09:00,2025-01-25T04:09:25.699106,0.4
1a4ed922-0690-42dd-9071-773359cde3a1,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-25T07:40:00,2025-01-25T07:45:09.703766,5.2
6510d05a-485f-4556-ba77-477120577de7,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T09:56:00,2025-01-25T10:02:46.256255,6.8
4b562c70-b08e-4b52-bf35-3365c486c999,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T10:35:00,2025-01-25T10:36:32.788662,1.5
c996c9bd-5a81-413e-b6fd-941d2881de88,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T10:42:00,2025-01-25T10:49:11.869068,7.2
1ea3379a-9cb1-4c52-bb5d-7dd566f64513,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-25T11:20:00,2025-01-25T13:40:44.976794,140.7
5e6977b6-4fd2-4367-9495-94986da46232,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T14:49:00,2025-01-25T15:02:34.982507,13.6
b8290d70-2b7d-4b68-8e60-494e57550151,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-25T17:02:00,2025-01-25T17:22:45.266912,20.8
b08ad339-c09b-40f5-815c-c841c413f79d,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-25T18:47:00,2025-01-25T19:07:39.110666,20.7
d49c382b-f70a-4553-b695-55ac626ef134,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-25T23:19:00,2025-01-25T23:39:11.636415,20.2
2f10b9c7-701e-4a64-98f2-907bd08d1251,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-25T23:58:00,2025-01-25T23:58:46.094477,0.8
83cff3cd-3fa1-49db-85fe-03501e836460,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-26T00:11:00,2025-01-26T00:12:01.377994,1.0
00ae2ebf-c0b1-4af1-977e-8cf8d1a1f9e7,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T00:43:00,2025-01-26T00:43:38.416548,0.6
384ad1fb-7404-46e0-a51a-63617f62074e,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-26T02:05:00,2025-01-26T02:20:35.247080,15.6
ef73a43b-d355-4801-bb9d-175b608b0895,43e0f14d-c79c-47b5-9402-ef93f6e407b0,Screen Pack Change,2025-01-26T03:49:00,2025-01-26T03:55:57.570549,7.0
1106ba26-eb0f-4985-9d6a-e2a2737bea51,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-26T04:19:00,2025-01-26T04:32:22.375542,13.4
f57d946f-4690-492a-8a87-aefef3cea24b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T05:00:00,2025-01-26T05:07:07.026681,7.1
99c527f7-9094-44c8-a709-6dbd8b7eb0d2,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T07:09:00,2025-01-26T07:10:32.151075,1.5
de6f75ad-b4df-4f54-a86d-86a31a624efe,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T08:48:00,2025-01-26T08:50:10.016384,2.2
7d9142fe-f32a-49ae-8287-37ba0dd0f7c5,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T09:15:00,2025-01-26T09:15:18.584505,0.3
ecb83040-ce00-43e4-8f89-9f1b13a24166,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-26T09:26:00,2025-01-26T09:40:38.569296,14.6
e13ae467-2b0b-43f6-b914-880ebc65514e,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-26T14:03:00,2025-01-26T14:15:19.874398,12.3
0547ac38-e460-4965-9d78-a427e829f789,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T14:25:00,2025-01-26T14:27:05.760048,2.1
4f5c46d8-2c34-4d52-80a6-bbc06cfe94c0,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-26T15:46:00,2025-01-26T15:47:34.359500,1.6
e633e72e-949a-42c1-bd74-83960dcc365d,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-26T16:38:00,2025-01-26T17:00:58.185288,23.0
fdb05ccf-626a-470f-b987-fcc0119dd046,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-26T17:21:00,2025-01-26T17:24:36.297392,3.6
189c8864-9c75-4d37-b3d1-a966b409c944,a759c756-9ed0-4a00-8c9f-79f3b4bf4c0a,Temperature Zone Deviation,2025-01-26T17:27:00,2025-01-26T18:51:55.560998,84.9
819a1e4a-0ec0-4a84-9b58-5296af89a5a1,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-26T21:26:00,2025-01-26T21:31:40.301411,5.7
7aa3c9af-039c-489a-b538-995ff3df6ff7,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-26T21:56:00,2025-01-26T22:00:12.693664,4.2
548f4067-718f-4011-8785-727590690f27,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-26T23:10:00,2025-01-26T23:12:56.862943,2.9
8a87ba3f-77ce-4486-bfbe-5b81cbe3bce9,a759c756-9ed0-4a00-8c9f-79f3b4bf4c0a,Temperature Zone Deviation,2025-01-27T03:38:00,2025-01-27T03:42:47.582150,4.8
4841ba81-c68a-43ae-bdc4-f47d00e764d0,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-27T06:14:00,2025-01-27T06:17:51.416798,3.9
47a3b107-430c-4159-a3f5-c450b7322e13,1ba11308-7a25-4ed9-aea4-daa02fe863e3,Cooling System Check,2025-01-27T06:30:00,2025-01-27T06:45:22.691858,15.4
0aded569-3354-42ef-b7ed-aad857cbf6c8,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-27T07:16:00,2025-01-27T07:36:27.135767,20.5
d5c76edb-74ae-4482-989b-0c3e11613c99,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-27T08:24:00,2025-01-27T08:44:17.264338,20.3
e916e258-03a0-42fe-b9d0-52d81cb0abae,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-27T10:12:00,2025-01-27T10:15:31.195434,3.5
cdc437b0-7796-4a75-8472-a27bf5127443,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-27T12:28:00,2025-01-27T12:36:29.958713,8.5
68ddea7a-a36a-4d46-acee-5452c2f8d6e2,1ba11308-7a25-4ed9-aea4-daa02fe863e3,Cooling System Check,2025-01-27T13:38:00,2025-01-27T13:41:59.828059,4.0
436a03ff-d610-4ebb-a31e-e36e2bd03e85,a759c756-9ed0-4a00-8c9f-79f3b4bf4c0a,Temperature Zone Deviation,2025-01-27T13:50:00,2025-01-27T14:08:50.456264,18.8
e88040d7-e6fa-4a85-8c52-52b813cd495e,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-27T14:20:00,2025-01-27T14:21:02.685829,1.0
b191a6be-582e-4849-87c1-61db950950cf,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-27T16:12:00,2025-01-27T16:12:44.472362,0.7
8613a6d4-ada8-455b-951c-d0682a8b1bf4,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-27T16:18:00,2025-01-27T16:28:46.399670,10.8
1ff294cc-955b-4b19-be0c-8d9371e2f16c,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-27T16:57:00,2025-01-27T17:05:55.903885,8.9
1750cf5f-bddf-415d-bbd8-5636416e3983,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-27T17:26:00,2025-01-27T17:32:49.423223,6.8
42086a26-382c-4367-96ce-ae4a89ba45a9,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-27T18:09:00,2025-01-27T18:45:57.741268,37.0
fd151fe7-7187-496f-a447-d5f6a31ad60b,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-27T23:34:00,2025-01-27T23:37:54.317117,3.9
4f4aa011-23fb-4922-a430-96ee1519cb44,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-28T00:39:00,2025-01-28T00:41:21.884838,2.4
b6572242-9e37-4e0c-b441-3b42126c73a6,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-28T00:52:00,2025-01-28T04:17:37.257245,205.6
ba88714f-dcd8-4082-b7cc-467276f82a2e,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-28T05:10:00,2025-01-28T05:34:13.058587,24.2
e908034f-7bf2-4275-9727-d715c2e86642,1ba11308-7a25-4ed9-aea4-daa02fe863e3,Cooling System Check,2025-01-28T06:00:00,2025-01-28T06:29:46.638796,29.8
358452d4-08c9-4bfe-999e-3d1135c7edc6,dfc5fa17-0fda-4bd6-9258-2d93df449f8f,Material Changeover,2025-01-28T09:45:00,2025-01-28T18:54:31.619207,549.5
3dee2320-fe44-4554-8c1f-78baa396d1a5,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-28T21:35:00,2025-01-28T21:58:37.226420,23.6
b5630298-f3bb-4f46-b795-ebce8d97b58d,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-28T23:15:00,2025-01-29T00:42:49.113713,87.8
ea40714b-03e3-449c-860b-641d93ebe27f,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-29T01:20:00,2025-01-29T01:22:24.742936,2.4
da92f026-d04d-4d81-86c2-0b9bd65e977f,855df54a-6b6e-4b9e-b595-e9bd19316236,Material Feed Jam,2025-01-29T02:37:00,2025-01-29T02:46:19.092710,9.3
b4951db2-3626-451f-97db-6333dcea04d1,f1024d23-09ec-46e6-8cbd-e026c6c19294,Material Contamination,2025-01-29T03:19:00,2025-01-29T05:19:21.565593,120.4
d86711b4-7091-4430-bb04-206798845ef1,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-29T05:40:00,2025-01-29T05:54:56.988600,14.9
e12cba6a-93e9-40bd-a04e-0ffe2251d6dc,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-29T08:56:00,2025-01-29T08:56:22.882869,0.4
37ae3333-6179-4d09-b4b3-19584c995392,b606124a-58b9-4fa2-943a-5c2f6482b1ed,Die Lip Cleaning,2025-01-29T09:40:00,2025-01-29T10:03:05.986439,23.1
7c190462-b1b5-46b4-a540-d25600543352,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-29T10:45:00,2025-01-29T10:45:05.547177,0.1
5bbd673a-958c-4171-9abb-93d96e4fde22,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-29T10:56:00,2025-01-29T11:07:23.025707,11.4
acca0b22-09da-4d08-944c-2b1935e720ae,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-29T12:17:00,2025-01-29T12:21:02.794564,4.0
a80688d9-f826-47ee-bcfe-ca46d0ccf173,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-29T16:34:00,2025-01-29T16:47:47.304245,13.8
3f0a12d9-ee6c-4bf2-8725-79062499c5cf,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-29T17:36:00,2025-01-29T17:38:14.605361,2.2
949cdc91-ff00-4e5e-a544-5d6cf90a6ce9,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-29T18:28:00,2025-01-29T18:31:34.217388,3.6
36155537-267f-4c69-b971-7d8878531a37,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-29T20:16:00,2025-01-29T20:24:15.876120,8.3
63c95f96-8a5d-4fe4-bbd9-027842e501bd,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-29T20:57:00,2025-01-29T21:03:29.325875,6.5
74f2333c-290c-4aa9-8dcd-7ab554bf5703,c1f0d60c-27ef-4c46-8c07-6977c0123e23,Hopper Level Warning,2025-01-29T23:30:00,2025-01-29T23:46:04.691121,16.1
ff4c7eb7-cc95-4ff7-af60-960c98bb50b7,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-30T00:29:00,2025-01-30T00:29:56.984339,0.9
aed013a2-5c75-4f89-9d82-f4a231d19c51,43e0f14d-c79c-47b5-9402-ef93f6e407b0,Screen Pack Change,2025-01-30T00:41:00,2025-01-30T01:13:53.031233,32.9
6befc92e-030a-42af-97b6-03339c63ec17,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-30T01:51:00,2025-01-30T01:53:35.316316,2.6
9c4bc118-7c80-435a-861e-5145d17e598c,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-30T03:01:00,2025-01-30T03:13:14.300875,12.2
d063f8cc-58c6-4ac8-9d35-d12b68d767d3,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-30T05:11:00,2025-01-30T05:28:09.610877,17.2
7b9f91bc-cfa9-4fea-a70f-89946ef4a2a8,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-30T07:33:00,2025-01-30T07:49:03.629042,16.1
b5d3b37d-3427-4b6d-982c-5f391e6b2187,9827a7b1-16df-4eb5-b1ab-8f3d77d031a7,Die Head Cleaning,2025-01-30T08:05:00,2025-01-30T08:21:09.948018,16.2
5f2af868-5af5-4668-8185-2ca7cc27bbad,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-30T11:42:00,2025-01-30T11:51:18.606264,9.3
875e6ca1-08d1-499f-98ac-a9619f71ed6b,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-30T12:21:00,2025-01-30T12:37:06.332190,16.1
1313eba8-6762-40fd-aeb2-6c67a72815b5,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-30T13:05:00,2025-01-30T13:05:06.249361,0.1
aab86180-d012-481a-a209-95bcb0f6fc17,77322f6a-0ed2-4946-809e-654d9badb16c,Product Dimension Check,2025-01-30T13:20:00,2025-01-30T13:33:54.240993,13.9
0882c265-8a01-4ad1-899d-35974c8161c6,44d3afce-8bc3-4269-9c1b-f630aedb9668,Quality Sample Check,2025-01-30T13:44:00,2025-01-30T13:45:26.269812,1.4
